여행지 id,여행지명칭,분류,태그,지역구분,주소,여행지 경도,여행지 위도
TRAVEL_001495,서피플서프,체험,기타레저,제주,제주 제주시 애월읍 곽지9길 21,126.307045,33.451507
TRAVEL_001496,서프홀릭 포항점,체험,기타레저,경북,경북 포항시 북구 흥해읍 용한길244번길 52-12,129.428225,36.112062
TRAVEL_001497,서프원,체험,기타레저,강원,강원 양양군 현북면 기사문길 19-1강원 양양군 현북면 기사문길 19-1 1층,128.730209,38.007035
TRAVEL_001498,서퍼시티,체험,기타레저,경북,경북 포항시 북구 흥해읍 영일만항로 82,129.427308,36.112478
TRAVEL_001499,서브원,체험,기타레저,부산,부산 사하구  장평로15번길 3-1 (장림동),128.975303,35.068314
TRAVEL_001500,서라벌잠수,체험,기타레저,경북,경북 경주시 감포읍 동해안로 1622,129.491223,35.754574
TRAVEL_001501,서귀포다이브센터,체험,기타레저,제주,제주 서귀포시 남원읍 하례망장포로 65-13 (하례리어촌계),126.63949,33.259501
TRAVEL_001502,샤크블루피싱,체험,기타레저,부산,부산 영도구  대평남로 4 (남항동2가),129.036408,35.089812
TRAVEL_001503,샤카서핑 패들보드팀,체험,기타레저,제주,제주 제주시 구좌읍 세화7길 23-5,126.860081,33.524168
TRAVEL_001504,새별레져ATV,체험,기타레저,제주,제주 제주시 한림읍 평화로 1360-2 (금악휴게소),126.359291,33.347935
TRAVEL_001505,킹서프,체험,기타레저,강원,강원 삼척시 근덕면 용화해변1길 52-1,129.306555,37.289372
TRAVEL_001506,사단법인 대한수상안전교육협회 경남지부,체험,기타레저,경남,"경남 사천시  해안관광로 339 (송포동, 삼천포마리나펜션)",128.04044,34.962848
TRAVEL_001507,사량도진스쿠버,체험,기타레저,경남,경남 통영시 사량면 돈지길 61-66,128.181624,34.838335
TRAVEL_001508,사량도다이빙센타,체험,기타레저,경남,경남 통영시 사량면 능양길 56,128.239508,34.808588
TRAVEL_001509,빈땅서프,체험,기타레저,경북,경북 포항시 북구 흥해읍 죽천길 11,129.416337,36.083593
TRAVEL_001510,빅웨이브,체험,기타레저,강원,강원 양양군 현북면 기사문길 29,128.730014,38.00784
TRAVEL_001511,블루인다이브,체험,기타레저,제주,"제주 서귀포시  중산간동로 8260 (호근동, 블루인다이브)",126.534527,33.261973
TRAVEL_001512,블루스톰스킨스쿠버,체험,기타레저,경북,경북 울진군 후포면 울진대게로 109,129.451827,36.679664
TRAVEL_001513,제주스쿠버다이빙 블루라군 다이브 프리다이빙,체험,기타레저,제주,제주 제주시  계명5길 13-1 (외도일동),126.422257,33.486142
TRAVEL_001514,블루드림호스킨스쿠버,체험,기타레저,부산,부산 기장군 장안읍 길천1길 37,129.286662,35.327926
TRAVEL_001515,부산요트투어,체험,기타레저,부산,부산 해운대구  해운대해변로 84 (우동),129.140649,35.160666
TRAVEL_001516,부산오션투어,체험,기타레저,부산,부산 남구  못골번영로 28 (대연동),129.089126,35.137613
TRAVEL_001517,봉포다이빙리조트,체험,기타레저,강원,강원 고성군 토성면 봉포리,128.568192,38.245006
TRAVEL_001518,볼레낭개다이브 스쿠버다이빙,체험,기타레저,제주,제주 서귀포시  보목포로 115 (보목동),126.613215,33.241198
TRAVEL_001519,보트세상,체험,기타레저,제주,제주 제주시  사라길 47 (해안동),126.452366,33.468478
TRAVEL_001520,보스턴 훼일러호,체험,기타레저,경기,경기 화성시 서신면 전곡항로 21,126.652043,37.187032
TRAVEL_001521,송정서핑 베어브라더,체험,기타레저,부산,"부산 해운대구  송정광어골로 19 (송정동, 씨엔씨빌딩)",129.198393,35.179331
TRAVEL_001522,버블스토리,체험,기타레저,울산,"울산 남구  삼산로 266 (삼산동, 굿모닝클리닉)",129.336294,35.538792
TRAVEL_001523,바다야놀자 청간정스쿠버리조트,체험,기타레저,강원,강원 고성군 토성면 청간정길 20,128.557027,38.266142
TRAVEL_001524,바다서프,체험,기타레저,강원,강원 속초시  새마을길 66 (조양동),128.605301,38.186291
TRAVEL_001525,바구스서핑스쿨 이호,체험,기타레저,제주,제주 제주시  테우해안로 143 (이호일동),126.449588,33.49753
TRAVEL_001526,미조해양레저체험마을,체험,기타레저,경남,경남 남해군 미조면 남해대로 146,128.033804,34.724652
TRAVEL_001527,문희수다이빙클럽,체험,기타레저,울산,울산 남구  두왕로244번길 4 (신정동),129.312019,35.524571
TRAVEL_001528,앵글러피싱,체험,기타레저,경북,경북 울진군 매화면 망양정로 89-1 (무어해저),129.415244,36.892196
TRAVEL_001529,모포다이빙교육캠프,체험,기타레저,경북,경북 포항시 남구 장기면 모포길 86,129.526496,35.93386
TRAVEL_001530,명사십리해수욕장주차장 관리소,체험,기타레저,전남,전남 완도군 신지면 명사십리길 65-2,126.807441,34.328106
TRAVEL_001531,명사마린,체험,기타레저,전남,전남 완도군 신지면 신리 870-1,126.831689,34.337383
TRAVEL_001532,메리모나크 요트클럽 앤 리조트,체험,기타레저,경남,경남 고성군 회화면 회진로 517,128.408407,35.058645
TRAVEL_001533,망양스쿠버하우스,체험,기타레저,경북,경북 울진군 매화면 오산항1길 6,129.414522,36.889446
TRAVEL_001534,그린장민박,체험,기타레저,충남,충남 태안군 소원면 가락골길 30 (그린장민박),126.142759,36.782409
TRAVEL_001535,마잠스킨스쿠버,체험,기타레저,경북,경북 포항시 북구 흥해읍 영일만항로 111-1,129.431058,36.112839
TRAVEL_001536,마린월드,체험,기타레저,경기,경기 화성시 팔탄면 3.1만세로 593,126.866386,37.104376
TRAVEL_001537,마린스포,체험,기타레저,경기,"경기 고양시 일산동구  경의로 47 (백석동, 현대밀라트)",126.791332,37.639786
TRAVEL_001538,마리조아패들보드,체험,기타레저,경북,경북 울진군 기성면 기성로 107-2,129.465547,36.752462
TRAVEL_001539,아일랜드호 선상낚시,체험,기타레저,제주,제주 서귀포시 성산읍 신양로122번길 29,126.920437,33.435539
TRAVEL_001540,아일랜드 리솜,체험,기타레저,충남,충남 태안군 안면읍 꽃지해안로 204 (아일랜드리솜),126.3368,36.489249
TRAVEL_001541,양양서핑 남애 리나서프카페,체험,기타레저,강원,강원 양양군 현남면 안남애길 33-6,128.78476,37.945598
TRAVEL_001542,루나요트,체험,기타레저,부산,부산 해운대구  해운대해변로 84 (우동),129.140649,35.160666
TRAVEL_001543,로맨틱다이브센터&리조트,체험,기타레저,강원,강원 고성군 죽왕면 공현진해변길 52,128.510613,38.353326
TRAVEL_001544,렛츠다이빙,체험,기타레저,인천,"인천 연수구  능허대로79번길 30 (옥련동, 럭키송도아파트)",126.642764,37.424421
TRAVEL_001545,레인보우배낚시,체험,기타레저,경기,경기 화성시 서신면 전곡항로14번길 2-11,126.652016,37.18556
TRAVEL_001546,라온스쿠버,체험,기타레저,부산,부산 강서구  신호산단4로64번길 21-9 (신호동),128.880394,35.083895
TRAVEL_001547,라니카이서프,체험,기타레저,강원,강원 양양군 현남면 매바위길 161 (라니카이서퍼),128.785177,37.945626
TRAVEL_001548,땡구수상레저,체험,기타레저,경남,경남 거제시 장목면 거제북로 2612,128.700355,35.003847
TRAVEL_001549,디퍼프리다이브 제주,체험,기타레저,제주,제주 서귀포시  칠십리로 157 (서귀동),126.569968,33.245086
TRAVEL_001550,디스커버리서핑,체험,기타레저,강원,강원 양양군 현남면 매바위길 189,128.782455,37.945376
TRAVEL_001551,드림요트코리아,체험,기타레저,경기,경기 화성시 서신면 해안길 354,126.617713,37.1722
TRAVEL_001552,드리프터,체험,기타레저,강원,강원 양양군 현남면 인구중앙길 89,128.757568,37.972456
TRAVEL_001553,DIT서면풀장,체험,기타레저,부산,"부산 부산진구  양지로 54 (양정동, 동의과학대학)",129.07271,35.165582
TRAVEL_001554,동부레저,체험,기타레저,제주,제주 제주시  노형로 19 (해안동),126.449422,33.462006
TRAVEL_001555,동부두레져,체험,기타레저,제주,제주 제주시  임항로 193 (건입동),126.544524,33.527527
TRAVEL_001556,돌핀호,체험,기타레저,강원,강원 고성군 죽왕면 공현진해변길 69-1 (공현진낚시마트),128.511057,38.354826
TRAVEL_001557,이스트코스트서프,체험,기타레저,경북,경북 포항시 북구 흥해읍 영일만항로 16,129.421531,36.114061
TRAVEL_001558,도장포어촌체험마을협동조합,체험,기타레저,경남,경남 거제시 남부면 도장포1길 75,128.662166,34.74332
TRAVEL_001559,델타다이빙리조트&펜션,체험,기타레저,경북,경북 포항시 북구 송라면 해안로2626번길 38-8,129.385505,36.221243
TRAVEL_001560,더서프,체험,기타레저,부산,부산 해운대구  송정중앙로6번길 143 (송정동),129.197838,35.177915
TRAVEL_001561,더블유,체험,기타레저,제주,제주 제주시 우도면 우도로 4-3,126.951851,33.493088
TRAVEL_001562,대천모터보트,체험,기타레저,충남,충남 보령시  대해로 896 (신흑동),126.516785,36.305493
TRAVEL_001563,대진스쿠바리조트,체험,기타레저,경북,경북 영덕군 영해면 영덕대게로 2817,129.428719,36.564038
TRAVEL_001564,대부도레저타운,체험,기타레저,경기,경기 안산시 단원구  구봉길 58 (대부북동),126.563412,37.272827
TRAVEL_001565,신안군청 대광개발사업소,체험,기타레저,전남,전남 신안군 임자면 대광해수욕장길 179,126.072389,35.102711
TRAVEL_001566,달아낚시&씨유통영달아점,체험,기타레저,경남,경남 통영시 산양읍 달아1길 8-11,128.407688,34.768427
TRAVEL_001567,다이빙월드,체험,기타레저,전남,전남 여수시  봉산2로 49 (봉산동),127.726358,34.734288
TRAVEL_001568,다이빙리조트,체험,기타레저,경북,경북 울진군 죽변면 죽변중앙로 42 (털보리조트),129.414104,37.051539
TRAVEL_001569,다이브11리조트&팬션,체험,기타레저,경북,경북 포항시 북구 청하면 해안로1918번길 83 (마린 하우스),129.392505,36.17972
TRAVEL_001570,다이브알앤디,체험,기타레저,경북,경북 포항시 남구 오천읍 하원로4번길 29,129.407978,35.971383
TRAVEL_001571,제주다이브스테이 스쿠버다이빙,체험,기타레저,제주,제주 서귀포시  하효중앙로 35 (하효동),126.619742,33.253696
TRAVEL_001572,다이버하우스,체험,기타레저,제주,제주 서귀포시 안덕면 산방로 75-9 (다이버하우스),126.324823,33.24153
TRAVEL_001573,다경레저,체험,기타레저,경남,경남 통영시 산양읍 연명길 25-11,128.396689,34.777482
TRAVEL_001574,뉴문마리나,체험,기타레저,전남,전남 목포시  해안로 6 (죽교동),126.368254,34.784387
TRAVEL_001575,노리터서핑,체험,기타레저,제주,제주 제주시  현사길 18 (이호일동),126.449949,33.496336
TRAVEL_001576,가배랑리조트수련원,체험,기타레저,경남,경남 거제시 동부면 함박금길 85 (가배랑리조트수련원),128.554731,34.787843
TRAVEL_001577,바다레포츠,체험,기타레저,경남,경남 남해군 상주면 상주로 10-1,127.987502,34.722374
TRAVEL_001578,남일대리조트,체험,기타레저,경남,"경남 사천시  남일대길 70 (향촌동, 남일대리조트 호텔)",128.096158,34.927824
TRAVEL_001579,남애서프클럽,체험,기타레저,강원,강원 양양군 현남면 매바위길 192-1,128.78201,37.945487
TRAVEL_001580,낙조수상레저,체험,기타레저,경기,경기 화성시 서신면 해안길 300,126.617547,37.167867
TRAVEL_001581,낙산수상레저클럽,체험,기타레저,강원,강원 양양군 강현면 낙산사로23번길 11,128.628105,38.119993
TRAVEL_001582,김녕요트투어,체험,기타레저,제주,제주 제주시 구좌읍 구좌해안로 229-16,126.737258,33.558247
TRAVEL_001583,금호통영마리나리조트,체험,기타레저,경남,"경남 통영시  큰발개1길 33 (도남동, 금호충무마리나콘도)",128.439435,34.827171
TRAVEL_001584,굿다이버,체험,기타레저,제주,제주 서귀포시  중산간서로 41 (강정동),126.506057,33.261056
TRAVEL_001585,구룡포스쿠버리조트,체험,기타레저,경북,경북 포항시 남구 구룡포읍 일출로62번길 22,129.56988,36.001742
TRAVEL_001586,광진스쿠버,체험,기타레저,강원,"강원 삼척시  광진길 170 (교동, 파라다이스스쿠버다이빙)",129.185814,37.451213
TRAVEL_001587,고포잇다이브 스쿠버다이빙,체험,기타레저,제주,제주 서귀포시  이어도로 685-1 (강정동),126.489059,33.234726
TRAVEL_001588,경주잠수,체험,기타레저,경북,경북 경주시  금성로 371-1 (성건동),129.206552,35.850923
TRAVEL_001589,경남산업잠수기술학원,체험,기타레저,경남,경남 김해시  금관대로1277번길 1-6 (내동),128.859589,35.23885
TRAVEL_001590,포항해양안전체험센터,체험,기타레저,경북,경북 포항시 남구  송도해안길 36 (송도동),129.380257,36.034209
TRAVEL_001591,거제해양스포츠,체험,기타레저,경남,경남 거제시 일운면 구조라로4길 16-1,128.694052,34.806286
TRAVEL_001592,거제코난스쿠버,체험,기타레저,경남,경남 거제시 일운면 와현로 233,128.71555,34.801786
TRAVEL_001593,거제자연예술랜드 수상레저장,체험,기타레저,경남,경남 거제시 동부면 동부로 207 (거제자연예술랜드),128.623419,34.815951
TRAVEL_001594,학동해물본부,체험,기타레저,경남,경남 거제시 동부면 거제대로 896,128.638029,34.771039
TRAVEL_001595,거제시요트장,체험,기타레저,경남,경남 거제시 사등면 모래실길 19-1 (거제시요트경기장),128.571923,34.898636
TRAVEL_001596,거북이서프바,체험,기타레저,강원,강원 양양군 현남면 화상해안길 247 (바다그리기),128.788926,37.934321
TRAVEL_001597,강원대학교 삼척캠퍼스 해양관광레저스포츠센터,체험,기타레저,강원,강원 삼척시 근덕면 덕산해변길 104 (해양관광레져스포츠센터),129.240698,37.385971
TRAVEL_001598,the scuba,체험,기타레저,강원,강원 속초시  중앙로108번길 29 (금호동),128.588608,38.20115
TRAVEL_001599,서프스타,체험,기타레저,강원,강원 양양군 현북면 동해대로 1108,128.74143,37.994703
TRAVEL_001600,블루오션스킨스쿠버,체험,기타레저,경북,경북 포항시 북구 흥해읍 영일만항로 76,129.426808,36.112617
TRAVEL_001601,소울서프,체험,기타레저,경남,경남 거제시 장목면 흥남길 64,128.71466,34.958297
TRAVEL_001602,피치서프,체험,기타레저,강원,강원 고성군 죽왕면 백도해변길 78 (메트로폴리스),128.545249,38.301805
TRAVEL_001603,OK다이브 스킨스쿠버,체험,기타레저,강원,강원 고성군 토성면 천진해변길 46 (돌핀횟집),128.560582,38.260587
TRAVEL_001604,에코다이버스 제주점,체험,기타레저,제주,"제주 서귀포시  부두로 51 (서귀동, 평화각)",126.564552,33.240448
